,NAME_CAT,SMILE_CAT,NAME_ANI,SMILE_ANI,T,P,densiy (kg/m3),reference,,,,,,,,,,,,,,,,
467,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.15,101.325,1569.2,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
468,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,101.325,1564,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
469,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.15,101.325,1558.8,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
470,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,101.325,1553.6,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
471,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.15,101.325,1548.5,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
472,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,101.325,1543.3,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
473,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.15,101.325,1538.2,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
474,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,101.325,1533.1,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
475,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.15,101.325,1528.1,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
476,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,101.325,1523.1,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
477,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.15,101.325,1518.1,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
478,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,353.15,101.325,1513.1,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
479,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,358.15,101.325,1508.1,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
480,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,bis((trifluoromethyl)sulfonyl)amide,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,363.15,101.325,1503.2,"Rocha, M. A. A.; Neves, C. M. S. S.; Freire, M. G.; Russina, O.; Triolo, A.; Coutinho, J. A. P.; Santos, L. M. N. B. F. (2013) J. Phys. Chem. 117, 10889-10897.",,,,,,,,,,,,,,,,
481,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,293.2,101.325,1260,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
482,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,303.2,101.325,1253,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
483,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,313.2,101.325,1246,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
484,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,323.2,101.325,1239,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
485,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,333.2,101.325,1232,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
486,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,343.2,101.325,1225,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
487,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,353.2,101.325,1218,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
488,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,dimethylphosphate,COP(=O)(O)OC,363.2,101.325,1211,"Krannich, M.; Heym, F.; Jess, A. (2016) J. Chem. Eng. Data 61(3), 1162-1176.",,,,,,,,,,,,,,,,
489,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],283.15,101.325,1338.2,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
490,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],288.15,101.325,1334.5,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
491,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],293.15,101.325,1330.9,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
492,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],298.15,101.325,1327.2,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
493,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],303.15,101.325,1323.7,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
494,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],308.15,101.325,1320.1,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
495,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],313.15,101.325,1316.6,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
496,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],318.15,101.325,1313,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
497,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],323.15,101.325,1309.5,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
498,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],328.15,101.325,1306.1,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
499,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],333.15,101.325,1302.6,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
500,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],338.15,101.325,1299.1,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
501,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,methylsulfate,COS(=O)(=O)[O-],343.15,101.325,1295.7,"Pereiro, A. B.; Santamarta, F.; Tojo, E.; Rodriguez, A.; Tojo, J, (2006) J. Chem. Eng. Data 51, 952-954.",,,,,,,,,,,,,,,,
502,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],293.15,101.325,1160.7,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
503,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],298.15,101.325,1157.4,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
504,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],303.15,101.325,1154.2,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
505,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],313.15,101.325,1147.8,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
506,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],323.15,101.325,1141.4,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
507,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],333.15,101.325,1135.2,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
508,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],343.15,101.325,1129.1,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
509,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],353.15,101.325,1123.1,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
510,"1,3-dimethylimidazolium ",CN1C=C[N+](=C1)C,thiocyanate,C(#N)[S-],363.15,101.325,1117.2,"Jacquemin, J.; Ge, R.; Nancarrow, P.; Rooney, D. W.; Gomes, M. F. C.; Padua, A. A. H.; Hardacre, C. (2008) J. Chem. Eng. Data 53(3), 716-726.",,,,,,,,,,,,,,,,
